id_transacao,id_cliente,valor,data_transacao
16711647,429,45.2,2025-05-20
99898530,429,14.5,2025-05-09
6187495,430,199.08,2025-06-05
43705573,430,64.8,2025-06-14
26550168,431,170.37,2025-04-28
85459960,431,190.34,2025-05-06
14228668,431,27.37,2024-08-10
63971120,431,49.81,2025-05-14
69732488,432,177.6,2025-03-30
96252706,432,127.36,2024-08-15
40724293,432,76.82,2025-01-23
84964989,432,162.47,2024-07-30
32737164,432,85.88,2025-01-17
20477041,433,134.2,2025-03-31
32538724,434,96.93,2024-09-27
30373829,434,153.15,2024-10-06
21657213,434,111.4,2025-05-18
35203473,435,107.41,2025-04-17
38668868,435,79.29,2025-05-27
21953485,435,145.58,2025-03-23
25714789,435,170.62,2025-04-24
22424584,435,94.43,2025-03-28
78539504,435,141.28,2025-01-27
74556681,436,85.29,2025-06-21
18316795,436,73.78,2024-12-13
10770236,436,146.4,2024-10-21
72302308,436,143.3,2025-06-02
77616251,437,52.36,2025-03-30
37827139,437,71.95,2024-04-22
47759960,437,163.95,2024-12-28
11414895,437,13.59,2024-11-02
20447600,437,122.68,2025-05-18
32324007,437,55.5,2025-04-20
82226363,437,138.24,2025-05-31
83438354,437,199.47,2024-11-14
10031644,437,73.02,2024-08-02
2844696,438,197.33,2025-06-19
69031910,438,107.7,2025-04-30
330159,438,53.79,2025-03-11
13735318,438,105.01,2025-05-04
62448782,438,20.68,2025-03-23
8362751,438,195.61,2025-04-07
83909627,438,156.72,2025-05-13
91326313,438,154.93,2025-06-14
7361888,438,166.76,2025-04-17
28317006,438,28.6,2025-04-05
72846513,439,49.13,2025-06-18
97408452,439,175.1,2025-06-12
20615459,439,82.97,2025-06-16
71320328,439,185.77,2025-06-23
84914255,439,47.86,2025-06-14
76158233,439,81.76,2025-06-02
94173068,439,198.02,2025-06-21
75674699,439,100.84,2025-06-19
18921329,439,38.43,2025-06-18
96296088,439,104.29,2025-05-30
93450144,440,196.87,2025-05-04
73025979,440,27.24,2025-02-16
97434439,440,194.98,2025-05-10
70357366,440,50.71,2025-04-12
31520480,440,21.43,2025-01-02
89904228,440,194.59,2025-05-09
67635836,441,69.35,2025-04-20
34059997,442,33.1,2025-06-12
18184275,442,42.51,2025-05-25
68103764,442,94.63,2025-06-20
2390589,443,169.58,2024-04-24
44695603,443,75.12,2025-06-06
2129719,443,127.43,2025-03-01
53847295,444,35.18,2023-07-20
98991886,444,180.05,2024-03-05
85637883,444,92.31,2024-12-09
74973931,445,28.32,2025-02-04
86963731,445,179.79,2024-12-20
24028623,445,153.98,2024-12-02
81670401,445,38.95,2024-12-07
4787734,446,115.88,2023-12-01
26534210,446,151.35,2025-02-22
42380443,446,179.41,2024-08-18
50234128,447,88.18,2025-05-27
98490216,447,105.71,2025-04-24
75976683,448,136.04,2025-04-09
73922976,449,51.88,2024-10-28
70969232,449,20.61,2024-12-21
93361830,449,66.52,2024-11-26
45539709,449,166.97,2024-12-03
79624945,450,131.48,2025-01-09
54986488,450,36.63,2025-02-03
50776171,450,112.75,2025-06-06
28535344,450,155.14,2025-02-22
91168439,450,134.49,2024-10-24
26682670,450,117.57,2025-01-09
52565835,450,27.44,2025-02-20
53608555,450,193.02,2025-05-19
22308474,451,41.85,2025-04-14
6079054,451,177.45,2025-02-28
26123097,451,153.19,2025-02-04
46751090,451,88.79,2024-05-13
79612960,451,161.71,2025-04-24
86161817,451,151.99,2025-04-08
40150657,452,136.28,2024-03-26
56608697,452,125.68,2024-08-30
1869689,452,121.54,2025-04-26
80054317,452,140.59,2024-03-30
66410853,452,100.23,2024-12-17
64586023,452,112.1,2024-10-23
34912948,453,25.15,2024-09-02
72816210,453,56.21,2024-05-20
77589736,453,177.68,2024-10-28
54569890,453,77.34,2024-04-14
24402033,453,69.3,2024-09-06
23006143,453,48.5,2024-11-30
18552231,453,115.9,2025-04-24
79934348,453,34.34,2024-09-16
54460195,454,199.36,2025-04-29
94722904,454,188.41,2025-05-05
79060198,455,168.11,2024-11-13
82227032,455,16.99,2024-09-21
75220367,455,16.84,2025-04-03
92366824,455,193.3,2025-04-08
47434736,455,72.73,2025-06-13
57235407,455,76.62,2024-09-07
32629658,456,29.75,2023-12-05
5928830,456,10.46,2024-10-04
10174131,456,98.99,2024-07-04
83915707,456,129.6,2025-01-20
73646417,456,99.67,2025-03-13
87482684,456,15.54,2024-07-08
8919703,456,131.77,2025-03-05
88468697,456,138.85,2025-03-04
33586128,456,160.62,2023-12-11
91906937,456,22.96,2025-02-12
80461968,457,174.36,2025-06-20
11439865,457,95.41,2025-06-11
47362022,457,103.64,2025-04-17
61498990,457,122.82,2025-05-01
37423611,457,119.66,2025-05-02
50369492,457,127.23,2025-06-19
58292710,457,133.16,2025-04-29
14987649,457,61.6,2025-04-20
3436773,458,55.89,2025-03-04
45409899,458,196.17,2024-10-03
60246764,458,87.53,2024-10-31
30246451,459,188.45,2025-05-09
38370254,459,23.83,2025-06-19
38777340,459,11.35,2025-03-21
85304862,459,125.53,2025-02-05
22765554,459,11.04,2025-02-02
68416863,459,134.17,2025-04-05
30395457,459,10.01,2025-04-17
38470955,459,170.24,2025-01-22
52353672,460,90.0,2025-06-20
18364211,460,126.23,2025-05-08
24583449,461,79.53,2025-05-05
91185965,461,31.91,2025-04-18
4376858,461,32.6,2025-04-25
99884187,461,29.24,2025-06-05
51376124,462,166.53,2024-07-22
51003513,463,27.84,2025-03-08
35200466,463,189.15,2025-03-29
69337782,463,199.2,2025-06-02
30941288,463,31.91,2025-02-08
12808441,463,49.82,2025-01-28
96340920,464,180.69,2024-12-01
71212747,464,189.06,2023-11-11
24161366,464,72.87,2024-12-01
39925048,465,156.92,2024-09-30
17773632,465,127.58,2025-02-15
27029375,465,185.23,2024-11-26
4942180,465,89.21,2024-10-20
98294441,465,49.21,2024-08-03
19940152,465,47.29,2024-08-02
94384338,465,179.18,2024-11-08
11560404,465,129.11,2024-10-20
9746782,465,158.16,2024-10-19
84617501,465,88.2,2025-04-18
6632413,466,141.33,2024-11-16
72167207,466,93.34,2025-02-24
25178226,466,64.26,2025-01-18
61682622,466,104.11,2025-02-12
59718855,466,52.98,2025-04-20
38733129,466,145.21,2025-02-23
68308420,467,191.67,2025-03-12
72176601,467,166.57,2024-03-30
67617945,467,107.54,2024-07-21
80379053,467,44.36,2024-08-02
27853227,467,52.3,2024-07-03
71466679,467,77.25,2024-08-01
95172316,467,94.56,2024-05-27
3650207,468,172.39,2024-11-27
37565939,468,135.46,2025-03-24
18702253,468,114.58,2025-01-04
44792026,468,98.37,2025-05-12
77713366,469,170.35,2025-04-24
36790086,469,68.01,2025-03-17
1484936,469,60.54,2025-02-06
40516856,469,168.46,2025-04-26
26663871,469,150.13,2025-04-19
83443779,470,124.06,2025-03-29
48580790,470,93.44,2025-02-13
21264874,471,98.1,2025-02-09
97925933,471,53.57,2024-06-21
74010243,471,69.47,2025-01-18
78656497,471,74.34,2025-01-06
13720394,471,141.52,2024-04-27
35932625,471,52.96,2025-06-23
96251778,471,189.31,2024-09-12
90708014,471,112.87,2025-03-13
67560567,471,44.14,2025-05-02
24469097,471,24.93,2024-09-12
65282847,472,24.61,2024-11-04
67515075,473,167.51,2025-05-07
1372177,473,132.85,2024-08-03
62166173,473,167.79,2024-07-28
86136570,473,96.5,2025-01-01
62214922,473,41.38,2024-12-12
4136290,473,64.3,2025-03-25
45867357,473,172.81,2024-11-30
34305894,473,68.49,2024-06-25
87002763,474,179.4,2025-05-10
59815921,474,124.14,2025-04-19
73428428,475,14.05,2024-11-15
14916709,475,184.39,2025-06-17
96954143,476,169.57,2025-02-03
60656950,476,130.7,2025-05-01
22874268,476,164.15,2025-06-13
89792858,476,125.31,2025-05-27
2984969,477,38.94,2024-12-30
81451616,477,144.72,2025-05-13
95012912,477,34.9,2025-02-08
44619905,477,10.1,2024-04-10
70401218,477,155.16,2024-10-15
1316900,477,188.61,2024-09-23
87141868,477,24.75,2025-04-03
64976300,478,34.45,2025-03-20
97752467,478,185.34,2025-01-17
25154911,478,83.83,2024-10-26
11991171,478,67.64,2024-11-12
62447778,478,196.97,2025-04-05
32268600,478,27.74,2025-02-25
54800045,478,152.82,2024-05-26
24125883,478,109.12,2024-09-14
82741097,478,176.3,2025-04-27
43460544,478,88.62,2024-08-16
90645711,479,60.5,2025-04-22
21867350,479,106.75,2025-05-06
50357928,479,34.92,2025-05-17
44518566,479,156.56,2025-06-07
3456218,480,24.05,2024-11-28
91587424,480,38.28,2025-06-08
30367373,480,135.11,2025-06-10
93752414,480,49.38,2024-10-14
96248916,480,15.95,2025-01-13
26336034,480,57.81,2025-03-09
63898974,480,50.39,2025-05-02
93107282,480,153.52,2025-05-20
55181212,481,147.73,2024-10-30
67300160,481,111.21,2023-12-04
82545646,481,192.31,2023-11-26
55588862,481,195.78,2024-01-24
93508710,481,109.63,2024-02-16
83661861,482,89.73,2025-05-04
65548864,482,141.83,2025-04-20
95291076,482,87.98,2024-11-21
55262085,482,77.95,2025-01-23
33043439,482,48.23,2024-06-11
57383314,482,63.98,2024-06-16
79993858,482,130.52,2025-05-12
54059599,482,112.43,2025-03-31
85970682,482,103.69,2025-06-03
34728298,482,153.65,2025-02-05
22026129,483,74.33,2025-05-12
39090113,483,137.91,2024-10-02
51507567,483,50.79,2024-08-08
82042675,483,47.46,2024-11-13
97569184,483,124.65,2024-03-03
94181606,484,41.26,2024-02-05
63704340,484,127.06,2024-09-25
26649135,485,159.73,2023-10-10
26857092,485,33.0,2024-09-17
579586,485,27.37,2025-01-17
11645423,485,192.74,2025-05-02
85155281,485,110.5,2024-01-17
37049860,485,196.19,2024-04-13
23323605,485,27.0,2024-08-10
27558347,485,154.89,2024-10-24
65622052,485,76.88,2024-03-21
95159535,485,151.78,2025-05-17
62245383,486,143.58,2025-03-14
34232410,486,10.04,2025-06-06
36887095,486,174.83,2024-08-18
60257839,486,42.55,2025-04-27
20344450,486,102.35,2024-09-12
29762965,486,60.42,2024-12-20
21595292,486,140.37,2024-07-15
64972054,487,29.88,2024-11-14
80637740,487,121.18,2024-12-15
38032008,487,40.13,2025-02-05
87392062,487,162.35,2025-01-04
43223249,487,106.91,2025-01-13
46109634,487,77.99,2024-09-28
46335844,487,88.22,2024-12-07
40991052,487,12.3,2024-09-19
7229713,487,194.32,2024-10-25
73217077,487,140.22,2025-02-06
55243266,488,125.49,2024-12-29
24961057,488,155.51,2024-06-17
94960344,488,91.38,2024-12-16
97500216,488,175.03,2024-10-07
63791131,488,117.0,2024-09-09
2869247,488,166.34,2025-03-09
98696569,488,32.96,2025-01-02
36076785,488,23.61,2025-05-09
1760895,489,56.3,2025-03-06
40060518,489,111.05,2025-03-29
87032212,489,192.07,2025-06-04
5480420,489,57.27,2025-02-12
55243679,489,13.18,2025-02-12
71051942,489,175.93,2025-04-26
42396763,490,170.61,2025-03-22
6793729,490,27.48,2025-04-14
73204414,490,129.12,2025-05-09
89969872,491,75.08,2024-07-27
19383484,491,85.53,2025-03-19
53429199,491,106.56,2024-05-25
54805297,491,66.5,2024-08-04
94573685,491,43.69,2025-02-18
15635748,491,102.73,2024-09-16
45384898,491,113.81,2024-11-09
53823154,492,150.26,2025-05-16
4035591,492,168.14,2024-11-07
40294659,492,101.83,2025-04-30
3797109,492,90.98,2024-08-14
80544774,492,142.92,2024-07-02
83193310,493,93.09,2024-07-11
32155480,493,54.01,2024-09-19
43473003,493,145.64,2024-06-26
86095370,493,168.85,2024-10-04
40648493,493,12.89,2023-12-06
23994587,493,66.94,2025-05-12
74012340,493,18.3,2023-12-13
4249117,493,12.42,2023-08-06
21250167,493,169.27,2025-02-11
6247855,494,103.88,2025-06-18
15890396,494,43.01,2025-06-02
96017174,494,73.18,2025-05-24
79979813,494,150.92,2025-04-05
90558698,494,144.09,2025-01-15
57127129,494,95.66,2025-01-15
44978141,494,121.7,2025-02-12
27883686,495,53.91,2025-05-30
95730437,495,141.87,2025-03-20
52900057,495,190.34,2025-04-20
17259453,495,111.01,2025-03-29
11335736,495,124.29,2025-06-13
18837169,495,75.25,2025-06-02
86156020,496,186.0,2024-09-21
34181830,496,92.4,2024-03-10
69945998,496,27.96,2025-05-01
70821984,496,29.37,2025-03-01
33624100,497,103.59,2024-12-06
28664627,497,179.39,2025-03-09
37501429,497,136.02,2024-07-08
34168059,497,154.22,2024-11-30
48380874,497,15.14,2024-01-09
58937058,497,165.82,2023-07-30
84918835,498,73.69,2024-09-18
20866027,498,66.4,2025-01-01
42133038,498,82.25,2025-04-07
2292608,498,121.78,2025-02-09
80046445,498,162.85,2024-10-24
72391075,498,130.65,2025-03-06
64575993,498,158.08,2024-09-15
25092067,498,186.92,2025-06-04
32859009,498,135.59,2025-05-20
54487809,498,98.86,2024-12-22
85765299,499,122.8,2025-06-08
75740869,499,20.37,2024-05-19
14032855,499,137.16,2024-01-11
65425395,499,120.54,2024-07-11
59138599,499,157.82,2024-05-31
68080314,499,117.43,2025-02-02
91200123,499,113.41,2024-01-22
11921334,499,135.62,2025-05-23
62033959,499,196.17,2024-03-15
10207941,500,159.31,2025-01-12
76120470,500,163.8,2025-06-16
76942138,500,121.13,2024-05-02
72549990,500,19.49,2025-02-14
